job_id,first_seen_date,last_seen_date,title,company,location,is_remote,salary_min,salary_max,salary_currency,salary_period,salary_is_estimate,salary_raw,contract_type,contract_time,date_posted,source,url,description
3d3f1ccac137e3b0,2026-09-08,2026-09-18,Data Engineer,Lime Street Recruitment Limited,"The City, Central London",True,97500.0,110500.0,GBP,annual,False,,contract,,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/details/5874519898?utm_medium=api&utm_source=jobaggregator,"We're looking for a Data Engineer to work on a largely remote 6 month contract Outside of ir35. This is a modern data warehouse rescue project so we're looking for someone who has modern commercial experience with Microsoft Fabric. A background working independently with SQL Server, the MSBI stack and Azure would be essential, too."
de79e164102cb1e5,2026-09-08,2026-09-08,Data Engineer,83zero Limited,"The City, Central London",False,65000.0,75000.0,GBP,annual,False,,permanent,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/details/5874487363?utm_medium=api&utm_source=jobaggregator,"Data Engineer London - Hybrid £65,000 - £75,000 Azure Data / SQL / Financial Services I'm currently working with a growing data and technology consultancy who are looking to bring a Data Engineer into their expanding delivery team. The business works with a range of organisations across telecommunications, financial services, insurance and healthcare, helping clients develop modern data platforms..."
bc67934ffea4de50,2026-09-08,2026-09-08,Data Engineer,83zero Ltd,"The City, Central London",False,65000.0,75000.0,GBP,annual,False,,,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5874306729?se=_mOllG-r8RGH3IjHe2oBVQ&utm_medium=api&utm_source=jobaggregator&v=AC2A1691915C540A64611867E5C50CF19B03C83F,"Data Engineer London - Hybrid £65,000 - £75,000 Azure Data / SQL / Financial Services I'm currently working with a growing data and technology consultancy who are looking to bring a Data Engineer into their expanding delivery team. The business works with a range of organisations across telecommunications, financial services, insurance and healthcare, helping clients develop modern data platforms..."
8e7aa22a4ca4433d,2026-09-08,2026-09-08,Analytics Engineering Manager,Zopa Bank,"London, UK",False,83420.38,83420.38,GBP,annual,True,Adzuna estimate,,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5874058663?se=phwWlm-r8RGyxtY0rUukWA&utm_medium=api&utm_source=jobaggregator&v=F8FF6744406508523325249F6706B1EAE16B8792,"We started our journey back in 2005, building the first ever peer-to-peer lending company. Fast forward to 2020 and we launched Zopa Bank. A bank that listens to what our customers don’t like about finance and does the opposite. We’re redefining what it feels like to work in finance. Our vision for a new era of banking puts people front and centre — we’ve built a business that empowers everyone..."
b01bea9050ff8ade,2026-09-07,2026-09-18,Senior Analytics Engineer,Harnham - Data & Analytics Recruitment,London,True,75000.0,90000.0,GBP,annual,False,,,,2026-09-07,Reed,https://www.reed.co.uk/jobs/senior-analytics-engineer/57315700,"Senior Analytics Consultant Remote (UK) | 70,000 - 90,000 + Quarterly Bonus + Commission Opportunities Are you a Senior Analytics Consultant looking to work on complex, high-impact analytics projects with leading organisations? This is an opportunity to join a specialist data consultancy where you'll have significant ownership, direct client exposure, and the chance to shape modern analytics..."
d190f7bb79d7d113,2026-09-07,2026-09-07,Senior Data Engineer,Lloyds Bank,"London, UK",False,76760.0,95950.0,GBP,annual,False,,,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5873195843?se=wsVZza2q8RGO7oKmF8V0ZA&utm_medium=api&utm_source=jobaggregator&v=0F3517B6B68E65183051FE6E4A0E0689F70946DA,"End Date Friday 02 October 2026 Salary Range £84,051 - £93,390 We support flexible working – click here for more information on flexible working options Flexible Working Options Hybrid Working Job Description Summary . Job Description JOB TITLE: Senior Data Engineer SALARY: £76,760 - £95,950 LOCATION: London HOURS: Full-Time WORKING PATTERN: Our work style is hybrid, which involves spending at..."
1d56e23f7c0b75c9,2026-09-07,2026-09-08,Senior Analytics Engineer,Global Media Group,"Holborn, Central London",False,35607.66,35607.66,GBP,annual,True,Adzuna estimate,,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5873193693?utm_medium=api&utm_source=jobaggregator,"Accepting applications until: 2 October 2026 Job Description Do you want to build cool apps used by 30 million people? Do you love music and want to work in the heart of London’s West End in our Leicester Square HQ? Do you have a passion for new technology - whether that be writing software, analysing data or using new technology to solve problems? If so, Global, one of the world’s leading media..."
b34c0024c2dfa0ee,2026-09-07,2026-09-08,Senior Analytics Engineer,Lloyds Bank,"London, UK",False,84051.0,93390.0,GBP,annual,False,,,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5873159947?se=vtBWzq2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=jobaggregator&v=50099A7F5CB55EFA369B3CD1E1E1BA1BB92915BF,"End Date Friday 02 October 2026 Salary Range £84,051 - £93,390 We support flexible working – click here for more information on flexible working options Flexible Working Options Hybrid Working Job Description Summary . Job Description JOB TITLE: Senior Analytics Engineer SALARY: £84,051 - £95,000 LOCATION: London HOURS: Full-time WORKING PATTERN: Our work style is hybrid, which involves spending..."
2c774c897efa77b9,2026-09-07,2026-09-08,"Data, Analytics & Reporting Analyst - Data Engineering Team",Ameriprise,"London, UK",False,76585.45,76585.45,GBP,annual,True,Adzuna estimate,permanent,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5873181355?utm_medium=api&utm_source=jobaggregator,"About Columbia Threadneedle Investments Working at Columbia Threadneedle Investments you'll find growth and career opportunities across all of our businesses. We're intentionally built to help you succeed. Our reach is expansive with a global team of 2,300 people working together. Our capability is diverse with more than 550 investment professionals sharing global perspectives across all major..."
1ca36251e8bc742b,2026-09-07,2026-09-18,Azure Data Engineer,360 Resourcing,"Thame, Oxfordshire",True,130446.0,130446.0,GBP,annual,False,,,,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5873315986?utm_medium=api&utm_source=jobaggregator,"Azure Data Engineer – Thame – Remote – 1 day Month in Office - £50,000 My client is a leading Retail Consultancy that work with a number of high profile Retail chains, consuming data and providing Insight and Reports. Due to exciting growth we are looking for an ambitious and skilled Azure Data Engineer to join the Business Intelligence function and play a key role in architecting, maintaining..."
106e37ca4c360db2,2026-09-07,2026-09-18,Azure Data Engineer,360 Resourcing Solutions,"Slough, Berkshire",True,45000.0,50000.0,GBP,annual,False,,,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5873075048?utm_medium=api&utm_source=jobaggregator,"Azure Data Engineer – Thame – Remote – 1 day Month in Office - £50,000 My client is a leading Retail Consultancy that work with a number of high profile Retail chains, consuming data and providing Insight and Reports. Due to exciting growth we are looking for an ambitious and skilled Azure Data Engineer to join the Business Intelligence function and play a key role in architecting, maintaining..."
1ccfe5366470a847,2026-09-07,2026-09-18,Azure Data Engineer,360 Resourcing Solutions,"Birmingham, West Midlands",True,45000.0,50000.0,GBP,annual,False,,,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5873075044?utm_medium=api&utm_source=jobaggregator,"Azure Data Engineer – Thame – Remote – 1 day Month in Office - £50,000 My client is a leading Retail Consultancy that work with a number of high profile Retail chains, consuming data and providing Insight and Reports. Due to exciting growth we are looking for an ambitious and skilled Azure Data Engineer to join the Business Intelligence function and play a key role in architecting, maintaining..."
1e13d59bc08190af,2026-09-07,2026-09-18,Azure Data Engineer,360 Resourcing Solutions,"Deritend, Birmingham",True,45000.0,50000.0,GBP,annual,False,,permanent,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5872975312?utm_medium=api&utm_source=jobaggregator,"Azure Data Engineer – Thame – Remote – 1 day Month in Office - £50,000 My client is a leading Retail Consultancy that work with a number of high profile Retail chains, consuming data and providing Insight and Reports. Due to exciting growth we are looking for an ambitious and skilled Azure Data Engineer to join the Business Intelligence function and play a key role in architecting, maintaining..."
d3471aaaee6acae7,2026-09-07,2026-09-09,Analytics Engineer,Cushman & Wakefield,"London, UK",False,61000.0,101000.0,GBP,annual,False,,,full_time,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5873170875?utm_medium=api&utm_source=jobaggregator,"Job Title Analytics Engineer Job Description Summary Analytics Engineer | Databricks | Agentic AI | EMEA & APAC We lead the data transformation of our EMEA and APAC business, and we are looking for an Analytics Engineer to join us. Our lakehouse platform is mature and well established. It is built on Databricks and already runs the business end to end. What comes next is the harder part, putting..."
f7a8bc5c2e6a248c,2026-09-06,2026-09-06,Data Engineering Expert - UK Based,Mercor,"London, UK",True,56246.71,56246.71,GBP,annual,True,Adzuna estimate,contract,,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5872581029?utm_medium=api&utm_source=jobaggregator,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: UK-based Data Engineering, Sales, and Consulting Experts Type: Contract Compensation: $140–$200/hour Location: Remote Duration: 14 September to..."
75180f07f50485c7,2026-09-06,2026-09-06,Data Engineer - Pipeline Specialist,Mercor,"London, UK",True,44842.55,44842.55,GBP,annual,True,Adzuna estimate,contract,,2026-09-06,Adzuna,https://www.adzuna.co.uk/jobs/details/5872580992?utm_medium=api&utm_source=jobaggregator,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: UK-Based Data Engineering Experts Type: Contract Compensation: $140–$200/hour Location: Remote Duration: 14 September to 10 October 2026..."
7cbdc06bdbd6ed86,2026-09-06,2026-09-10,Azure Data Engineer,360 Resourcing Solutions,B11BL,True,45000.0,50000.0,GBP,annual,False,,,,2026-09-06,Reed,https://www.reed.co.uk/jobs/azure-data-engineer/57314290,"Azure Data Engineer – Thame – Remote – 1 day Month in Office - 50,000 My client is a leading Retail Consultancy that work with a number of high profile Retail chains, consuming data and providing Insight and Reports. Due to exciting growth we are looking for an ambitious and skilled Azure Data Engineer to join the Business Intelligence function and play a key role in architecting, maintaining and..."
4200dafd62b9a11a,2026-09-06,2026-09-10,Azure Data Engineer,360 Resourcing Solutions,SL14DX,True,45000.0,50000.0,GBP,annual,False,,,,2026-09-06,Reed,https://www.reed.co.uk/jobs/azure-data-engineer/57314289,"Azure Data Engineer – Thame – Remote – 1 day Month in Office - 50,000 My client is a leading Retail Consultancy that work with a number of high profile Retail chains, consuming data and providing Insight and Reports. Due to exciting growth we are looking for an ambitious and skilled Azure Data Engineer to join the Business Intelligence function and play a key role in architecting, maintaining and..."
e491480e786c4094,2026-09-06,2026-09-06,Software Engineering & ML/Data Engineer Senior Associate,State Street Bank,"Poplar, East London",False,60000.0,90000.0,GBP,annual,False,,contract,full_time,2026-09-05,Adzuna,https://www.adzuna.co.uk/jobs/details/5871841617?utm_medium=api&utm_source=jobaggregator,"Salary: £60,000 - 90,000 per year Requirements: Enthusiastic about building a long-term career in a dynamic, technology-driven organization Effective communicators with the ability to collaborate in a team-oriented environment Open to feedback and committed to continuous learning and improvement Motivated by real-world problem solving and eager to contribute innovative ideas Degree in Software..."
